arm,t_s,device,client_ip,client_role,node,blamed_on,server_role,status,latency_ms,resteered_from,exact
baseline,21.536,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.03,,True
baseline,21.54,iot32,10.0.0.32,none,srv8,srv8,onoff,success,46.4,,True
baseline,21.563,iot23,10.0.0.23,none,srv7,srv7,none,success,51.2,,True
baseline,21.594,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.38,,True
baseline,21.653,iot13,10.0.0.13,none,srv5,srv5,none,success,58.3,,True
baseline,21.654,iot4,10.0.0.4,none,srv4,srv4,none,success,58.03,,True
baseline,21.666,iot3,10.0.0.3,none,srv3,srv3,sybil,success,58.34,,True
baseline,21.67,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.12,,True
baseline,21.71,iot19,10.0.0.19,none,srv3,srv3,sybil,success,55.01,,True
baseline,21.728,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,54.42,,True
baseline,21.743,iot15,10.0.0.15,none,srv7,srv7,none,success,63.46,,True
baseline,21.773,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,66.25,,True
baseline,21.795,iot34,10.0.0.34,none,srv2,srv2,none,success,58.36,,True
baseline,21.827,iot20,10.0.0.20,none,srv4,srv4,none,success,62.62,,True
baseline,21.832,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.11,,True
baseline,21.835,iot31,10.0.0.31,none,srv7,srv7,none,success,61.74,,True
baseline,21.838,iot10,10.0.0.10,none,srv2,srv2,none,success,62.51,,True
baseline,21.84,iot21,10.0.0.21,none,srv5,srv5,none,success,68.88,,True
baseline,21.841,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,63.07,,True
baseline,21.857,iot6,10.0.0.6,none,srv6,srv6,drop,success,68.05,,True
baseline,21.87,iot11,10.0.0.11,none,srv3,srv3,sybil,success,74.5,,True
baseline,21.912,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,66.05,,True
baseline,21.912,iot22,10.0.0.22,none,srv6,srv6,drop,success,65.47,,True
baseline,21.927,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.08,,True
baseline,23.278,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.57,,True
baseline,23.279,iot12,10.0.0.12,none,srv4,srv4,none,success,31.2,,True
baseline,23.279,iot18,10.0.0.18,none,srv2,srv2,none,success,30.61,,True
baseline,23.303,iot14,10.0.0.14,none,srv6,srv6,drop,success,34.15,,True
baseline,23.326,iot5,10.0.0.5,none,srv5,srv5,none,success,38.51,,True
baseline,23.341,iot35,10.0.0.35,none,srv3,srv3,sybil,success,30.12,,True
baseline,23.347,iot28,10.0.0.28,none,srv4,srv4,none,success,30.47,,True
baseline,23.472,iot30,10.0.0.30,none,srv6,srv6,drop,success,38.86,,True
baseline,23.473,iot26,10.0.0.26,none,srv2,srv2,none,success,40.01,,True
baseline,23.521,iot2,10.0.0.2,none,srv2,srv2,none,success,43.14,,True
baseline,23.534,iot24,10.0.0.24,none,srv8,srv8,onoff,success,43.4,,True
baseline,23.549,iot16,10.0.0.16,none,srv8,srv8,onoff,success,43.69,,True
baseline,23.559,iot36,10.0.0.36,none,srv4,srv4,none,success,44.14,,True
baseline,23.56,iot29,10.0.0.29,none,srv5,srv5,none,success,48.05,,True
baseline,23.61,iot7,10.0.0.7,none,srv7,srv7,none,success,81.14,,True
baseline,23.622,iot27,10.0.0.27,none,srv3,srv3,sybil,success,57.6,,True
baseline,23.632,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,57.1,,True
baseline,23.642,iot32,10.0.0.32,none,srv8,srv8,onoff,success,59.08,,True
baseline,23.662,iot23,10.0.0.23,none,srv7,srv7,none,success,54.18,,True
baseline,23.698,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,53.99,,True
baseline,23.75,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.07,,True
baseline,23.765,iot13,10.0.0.13,none,srv5,srv5,none,success,58.7,,True
baseline,23.767,iot4,10.0.0.4,none,srv4,srv4,none,success,57.66,,True
baseline,23.779,iot3,10.0.0.3,none,srv3,srv3,sybil,success,58.64,,True
baseline,23.815,iot19,10.0.0.19,none,srv3,srv3,sybil,success,54.7,,True
baseline,23.832,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,54.31,,True
baseline,23.864,iot15,10.0.0.15,none,srv7,srv7,none,success,62.71,,True
baseline,23.905,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,66.05,,True
baseline,23.91,iot34,10.0.0.34,none,srv2,srv2,none,success,57.87,,True
baseline,23.944,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.51,,True
baseline,23.947,iot20,10.0.0.20,none,srv4,srv4,none,success,62.0,,True
baseline,23.954,iot31,10.0.0.31,none,srv7,srv7,none,success,62.33,,True
baseline,23.959,iot10,10.0.0.10,none,srv2,srv2,none,success,62.09,,True
baseline,23.96,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,70.36,,True
baseline,23.961,iot21,10.0.0.21,none,srv5,srv5,none,success,58.06,,True
baseline,23.989,iot6,10.0.0.6,none,srv6,srv6,drop,success,68.7,,True
baseline,24.007,iot11,10.0.0.11,none,srv3,srv3,sybil,success,312.53,,True
baseline,24.041,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,96.86,,True
baseline,24.077,iot22,10.0.0.22,none,srv6,srv6,drop,success,112.42,,True
baseline,24.082,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,97.53,,True
baseline,25.334,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.34,,True
baseline,25.335,iot12,10.0.0.12,none,srv4,srv4,none,success,32.98,,True
baseline,25.336,iot18,10.0.0.18,none,srv2,srv2,none,success,30.33,,True
baseline,25.366,iot14,10.0.0.14,none,srv6,srv6,drop,success,34.14,,True
baseline,25.397,iot35,10.0.0.35,none,srv3,srv3,sybil,success,167.74,,True
baseline,25.398,iot5,10.0.0.5,none,srv5,srv5,none,success,38.02,,True
baseline,25.403,iot28,10.0.0.28,none,srv4,srv4,none,success,30.13,,True
baseline,25.545,iot30,10.0.0.30,none,srv6,srv6,drop,success,39.03,,True
baseline,25.546,iot26,10.0.0.26,none,srv2,srv2,none,success,38.56,,True
baseline,25.625,iot2,10.0.0.2,none,srv2,srv2,none,success,42.63,,True
baseline,25.646,iot16,10.0.0.16,none,srv8,srv8,onoff,success,57.97,,True
baseline,25.647,iot24,10.0.0.24,none,srv8,srv8,onoff,success,57.31,,True
baseline,25.65,iot36,10.0.0.36,none,srv4,srv4,none,success,42.48,,True
baseline,25.658,iot29,10.0.0.29,none,srv5,srv5,none,success,42.04,,True
baseline,25.714,iot27,10.0.0.27,none,srv3,srv3,sybil,success,64.39,,True
baseline,25.715,iot7,10.0.0.7,none,srv7,srv7,none,success,51.73,,True
baseline,25.723,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.06,,True
baseline,25.733,iot32,10.0.0.32,none,srv8,srv8,onoff,success,46.28,,True
baseline,25.76,iot23,10.0.0.23,none,srv7,srv7,none,success,50.41,,True
baseline,25.802,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.42,,True
baseline,25.831,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.62,,True
baseline,25.878,iot13,10.0.0.13,none,srv5,srv5,none,success,58.8,,True
baseline,25.879,iot4,10.0.0.4,none,srv4,srv4,none,success,58.95,,True
baseline,25.891,iot3,10.0.0.3,none,srv3,srv3,sybil,success,133.51,,True
baseline,25.919,iot19,10.0.0.19,none,srv3,srv3,sybil,success,141.96,,True
baseline,25.936,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,54.1,,True
baseline,25.985,iot15,10.0.0.15,none,srv7,srv7,none,success,62.78,,True
baseline,26.022,iot34,10.0.0.34,none,srv2,srv2,none,success,58.17,,True
baseline,26.041,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,105.12,,True
baseline,26.088,iot37,10.0.0.37,flood,srv5,srv5,none,success,89.67,,True
baseline,26.112,iot21,10.0.0.21,none,srv5,srv5,none,success,61.18,,True
baseline,26.115,iot20,10.0.0.20,none,srv4,srv4,none,success,67.51,,True
baseline,26.119,iot31,10.0.0.31,none,srv7,srv7,none,success,70.95,,True
baseline,26.12,iot10,10.0.0.10,none,srv2,srv2,none,success,69.84,,True
baseline,26.121,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,70.19,,True
baseline,26.122,iot6,10.0.0.6,none,srv6,srv6,drop,success,71.87,,True
baseline,26.199,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,70.5,,True
baseline,26.215,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,67.3,,True
baseline,26.216,iot22,10.0.0.22,none,srv6,srv6,drop,success,66.93,,True
baseline,26.382,iot11,10.0.0.11,none,srv3,srv3,sybil,success,169.31,,True
baseline,27.39,iot8,10.0.0.8,none,srv8,srv8,onoff,success,29.91,,True
baseline,27.392,iot18,10.0.0.18,none,srv2,srv2,none,success,30.0,,True
baseline,27.393,iot12,10.0.0.12,none,srv4,srv4,none,success,31.79,,True
baseline,27.43,iot14,10.0.0.14,none,srv6,srv6,drop,success,34.75,,True
baseline,27.46,iot28,10.0.0.28,none,srv4,srv4,none,success,30.2,,True
baseline,27.47,iot5,10.0.0.5,none,srv5,srv5,none,success,38.38,,True
baseline,27.591,iot35,10.0.0.35,none,srv3,srv3,sybil,success,191.93,,True
baseline,27.618,iot30,10.0.0.30,none,srv6,srv6,drop,success,39.14,,True
baseline,27.619,iot26,10.0.0.26,none,srv2,srv2,none,success,38.87,,True
baseline,27.706,iot2,10.0.0.2,none,srv2,srv2,none,success,43.39,,True
baseline,27.731,iot36,10.0.0.36,none,srv4,srv4,none,success,42.23,,True
baseline,27.739,iot29,10.0.0.29,none,srv5,srv5,none,success,43.12,,True
baseline,27.741,iot16,10.0.0.16,none,srv8,srv8,onoff,success,53.83,,True
baseline,27.742,iot24,10.0.0.24,none,srv8,srv8,onoff,success,53.53,,True
baseline,27.812,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.23,,True
baseline,27.812,iot7,10.0.0.7,none,srv7,srv7,none,success,49.59,,True
baseline,27.822,iot27,10.0.0.27,none,srv3,srv3,sybil,success,249.13,,True
baseline,27.823,iot32,10.0.0.32,none,srv8,srv8,onoff,success,48.14,,True
baseline,27.856,iot23,10.0.0.23,none,srv7,srv7,none,success,50.7,,True
baseline,27.906,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.03,,True
baseline,27.911,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.14,,True
baseline,27.99,iot13,10.0.0.13,none,srv5,srv5,none,success,58.46,,True
baseline,27.991,iot4,10.0.0.4,none,srv4,srv4,none,success,58.61,,True
baseline,28.042,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,87.74,,True
baseline,28.11,iot3,10.0.0.3,none,srv3,srv3,sybil,success,189.42,,True
baseline,28.111,iot19,10.0.0.19,none,srv3,srv3,sybil,success,149.64,,True
baseline,28.113,iot15,10.0.0.15,none,srv7,srv7,none,success,62.96,,True
baseline,28.138,iot34,10.0.0.34,none,srv2,srv2,none,success,58.36,,True
baseline,28.2,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.11,,True
baseline,28.203,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,69.47,,True
baseline,28.226,iot21,10.0.0.21,none,srv5,srv5,none,success,61.27,,True
baseline,28.237,iot20,10.0.0.20,none,srv4,srv4,none,success,62.31,,True
baseline,28.242,iot10,10.0.0.10,none,srv2,srv2,none,success,63.16,,True
baseline,28.244,iot31,10.0.0.31,none,srv7,srv7,none,success,62.94,,True
baseline,28.246,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,66.72,,True
baseline,28.251,iot6,10.0.0.6,none,srv6,srv6,drop,success,71.73,,True
baseline,28.332,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,66.64,,True
baseline,28.344,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.58,,True
baseline,28.345,iot22,10.0.0.22,none,srv6,srv6,drop,success,66.17,,True
baseline,28.613,iot11,10.0.0.11,none,srv3,srv3,sybil,success,151.24,,True
baseline,29.446,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.72,,True
baseline,29.447,iot18,10.0.0.18,none,srv2,srv2,none,success,30.09,,True
baseline,29.451,iot12,10.0.0.12,none,srv4,srv4,none,success,30.22,,True
baseline,29.495,iot14,10.0.0.14,none,srv6,srv6,drop,success,34.73,,True
baseline,29.516,iot28,10.0.0.28,none,srv4,srv4,none,success,30.47,,True
baseline,29.543,iot5,10.0.0.5,none,srv5,srv5,none,success,41.96,,True
baseline,29.691,iot30,10.0.0.30,none,srv6,srv6,drop,success,38.79,,True
baseline,29.691,iot26,10.0.0.26,none,srv2,srv2,none,success,38.63,,True
baseline,29.787,iot2,10.0.0.2,none,srv2,srv2,none,success,42.79,,True
baseline,29.808,iot35,10.0.0.35,none,srv3,srv3,sybil,success,127.14,,True
baseline,29.81,iot36,10.0.0.36,none,srv4,srv4,none,success,43.44,,True
baseline,29.82,iot29,10.0.0.29,none,srv5,srv5,none,success,42.87,,True
baseline,29.833,iot16,10.0.0.16,none,srv8,srv8,onoff,success,48.49,,True
baseline,29.834,iot24,10.0.0.24,none,srv8,srv8,onoff,success,47.5,,True
baseline,29.9,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.7,,True
baseline,29.908,iot7,10.0.0.7,none,srv7,srv7,none,success,50.03,,True
baseline,29.91,iot32,10.0.0.32,none,srv8,srv8,onoff,success,45.55,,True
baseline,29.952,iot23,10.0.0.23,none,srv7,srv7,none,success,50.1,,True
baseline,29.991,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.77,,True
baseline,30.01,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.49,,True
baseline,30.125,iot4,10.0.0.4,none,srv4,srv4,none,success,75.19,,True
baseline,30.128,iot13,10.0.0.13,none,srv5,srv5,none,success,77.42,,True
baseline,30.129,iot27,10.0.0.27,none,srv3,srv3,sybil,success,300.57,,True
baseline,30.177,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,54.02,,True
baseline,30.235,iot15,10.0.0.15,none,srv7,srv7,none,success,62.77,,True
baseline,30.25,iot34,10.0.0.34,none,srv2,srv2,none,success,58.21,,True
baseline,30.31,iot19,10.0.0.19,none,srv3,srv3,sybil,success,93.41,,True
baseline,30.313,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.11,,True
baseline,30.334,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,65.68,,True
baseline,30.341,iot21,10.0.0.21,none,srv5,srv5,none,success,58.8,,True
baseline,30.352,iot3,10.0.0.3,none,srv3,srv3,sybil,success,182.23,,True
baseline,30.357,iot20,10.0.0.20,none,srv4,srv4,none,success,61.87,,True
baseline,30.363,iot10,10.0.0.10,none,srv2,srv2,none,success,62.02,,True
baseline,30.363,iot31,10.0.0.31,none,srv7,srv7,none,success,61.82,,True
baseline,30.368,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,64.41,,True
baseline,30.384,iot6,10.0.0.6,none,srv6,srv6,drop,success,65.67,,True
baseline,30.46,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,65.98,,True
baseline,30.473,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.74,,True
baseline,30.474,iot22,10.0.0.22,none,srv6,srv6,drop,success,67.17,,True
baseline,30.826,iot11,10.0.0.11,none,srv3,srv3,sybil,success,449.17,,True
baseline,31.503,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.36,,True
baseline,31.504,iot18,10.0.0.18,none,srv2,srv2,none,success,30.57,,True
baseline,31.507,iot12,10.0.0.12,none,srv4,srv4,none,success,30.35,,True
baseline,31.559,iot14,10.0.0.14,none,srv6,srv6,drop,success,34.44,,True
baseline,31.572,iot28,10.0.0.28,none,srv4,srv4,none,success,31.02,,True
baseline,31.619,iot5,10.0.0.5,none,srv5,srv5,none,success,38.7,,True
baseline,31.764,iot30,10.0.0.30,none,srv6,srv6,drop,success,38.78,,True
baseline,31.765,iot26,10.0.0.26,none,srv2,srv2,none,success,38.18,,True
baseline,31.868,iot2,10.0.0.2,none,srv2,srv2,none,success,42.65,,True
baseline,31.893,iot36,10.0.0.36,none,srv4,srv4,none,success,44.57,,True
baseline,31.903,iot29,10.0.0.29,none,srv5,srv5,none,success,41.97,,True
baseline,31.923,iot24,10.0.0.24,none,srv8,srv8,onoff,success,52.78,,True
baseline,31.924,iot16,10.0.0.16,none,srv8,srv8,onoff,success,62.48,,True
baseline,31.961,iot35,10.0.0.35,none,srv3,srv3,sybil,success,80.41,,True
baseline,31.988,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.79,,True
baseline,31.998,iot32,10.0.0.32,none,srv8,srv8,onoff,success,46.01,,True
baseline,32.003,iot7,10.0.0.7,none,srv7,srv7,none,success,50.01,,True
baseline,32.082,iot23,10.0.0.23,none,srv7,srv7,none,success,93.6,,True
baseline,32.144,iot38,10.0.0.38,spoof,srv6,srv6,drop,success,42.86,,True
baseline,32.151,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.01,,True
baseline,32.24,iot4,10.0.0.4,none,srv4,srv4,none,success,58.82,,True
baseline,32.241,iot13,10.0.0.13,none,srv5,srv5,none,success,57.9,,True
baseline,32.281,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,54.18,,True
baseline,32.355,iot15,10.0.0.15,none,srv7,srv7,none,success,62.7,,True
baseline,32.362,iot34,10.0.0.34,none,srv2,srv2,none,success,57.93,,True
baseline,32.424,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.18,,True
baseline,32.453,iot19,10.0.0.19,none,srv3,srv3,sybil,success,174.39,,True
baseline,32.454,iot27,10.0.0.27,none,srv3,srv3,sybil,success,66.99,,True
baseline,32.455,iot21,10.0.0.21,none,srv5,srv5,none,success,59.66,,True
baseline,32.461,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,67.89,,True
baseline,32.476,iot20,10.0.0.20,none,srv4,srv4,none,success,62.25,,True
baseline,32.483,iot10,10.0.0.10,none,srv2,srv2,none,success,62.95,,True
baseline,32.484,iot31,10.0.0.31,none,srv7,srv7,none,success,62.82,,True
baseline,32.49,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,66.17,,True
baseline,32.512,iot6,10.0.0.6,none,srv6,srv6,drop,success,68.04,,True
baseline,32.589,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,66.8,,True
baseline,32.59,iot3,10.0.0.3,none,srv3,srv3,sybil,success,456.68,,True
baseline,32.601,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.28,,True
baseline,32.602,iot22,10.0.0.22,none,srv6,srv6,drop,success,66.5,,True
baseline,33.338,iot11,10.0.0.11,none,srv3,srv3,sybil,success,143.74,,True
baseline,33.559,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.43,,True
baseline,33.56,iot18,10.0.0.18,none,srv2,srv2,none,success,31.78,,True
baseline,33.563,iot12,10.0.0.12,none,srv4,srv4,none,success,32.25,,True
baseline,33.624,iot14,10.0.0.14,none,srv6,srv6,drop,success,35.21,,True
baseline,33.629,iot28,10.0.0.28,none,srv4,srv4,none,success,30.19,,True
baseline,33.691,iot5,10.0.0.5,none,srv5,srv5,none,success,39.39,,True
baseline,33.837,iot30,10.0.0.30,none,srv6,srv6,drop,timeout,4015.43,,True
baseline,33.838,iot26,10.0.0.26,none,srv2,srv2,none,success,39.18,,True
baseline,33.948,iot2,10.0.0.2,none,srv2,srv2,none,success,43.27,,True
baseline,33.974,iot36,10.0.0.36,none,srv4,srv4,none,success,43.22,,True
baseline,33.982,iot29,10.0.0.29,none,srv5,srv5,none,success,42.27,,True
baseline,34.01,iot24,10.0.0.24,none,srv8,srv8,onoff,success,60.06,,True
baseline,34.02,iot16,10.0.0.16,none,srv8,srv8,onoff,success,47.97,,True
baseline,34.102,iot35,10.0.0.35,none,srv3,srv3,sybil,success,91.5,,True
baseline,34.111,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,46.29,,True
baseline,34.111,iot32,10.0.0.32,none,srv8,srv8,onoff,success,46.13,,True
baseline,34.113,iot7,10.0.0.7,none,srv7,srv7,none,success,49.55,,True
baseline,34.188,iot23,10.0.0.23,none,srv7,srv7,none,success,50.45,,True
baseline,34.225,iot38,10.0.0.38,spoof,srv6,srv6,drop,timeout,4014.41,,True
baseline,34.255,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.54,,True
baseline,34.353,iot4,10.0.0.4,none,srv4,srv4,none,success,58.81,,True
baseline,34.353,iot13,10.0.0.13,none,srv5,srv5,none,success,58.5,,True
baseline,34.385,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,53.95,,True
baseline,34.474,iot34,10.0.0.34,none,srv2,srv2,none,success,58.6,,True
baseline,34.475,iot15,10.0.0.15,none,srv7,srv7,none,success,62.19,,True
baseline,34.537,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.87,,True
baseline,34.562,iot27,10.0.0.27,none,srv3,srv3,sybil,success,234.16,,True
baseline,34.567,iot21,10.0.0.21,none,srv5,srv5,none,success,58.28,,True
baseline,34.591,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,66.02,,True
baseline,34.596,iot20,10.0.0.20,none,srv4,srv4,none,success,62.22,,True
baseline,34.604,iot31,10.0.0.31,none,srv7,srv7,none,success,62.16,,True
baseline,34.605,iot10,10.0.0.10,none,srv2,srv2,none,success,66.42,,True
baseline,34.616,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,62.27,,True
baseline,34.647,iot6,10.0.0.6,none,srv6,srv6,drop,timeout,4035.52,,True
baseline,34.676,iot19,10.0.0.19,none,srv3,srv3,sybil,success,252.04,,True
baseline,34.717,iot17,10.0.0.17,none,srv1,srv1,grayhole,success,66.59,,True
baseline,34.73,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.72,,True
baseline,34.731,iot22,10.0.0.22,none,srv6,srv6,drop,timeout,4029.22,,True
baseline,35.113,iot3,10.0.0.3,none,srv3,srv3,sybil,success,436.62,,True
baseline,35.544,iot11,10.0.0.11,none,srv3,srv3,sybil,success,237.09,,True
baseline,35.615,iot8,10.0.0.8,none,srv8,srv8,onoff,success,30.6,,True
baseline,35.618,iot18,10.0.0.18,none,srv2,srv2,none,success,30.44,,True
baseline,35.621,iot12,10.0.0.12,none,srv4,srv4,none,success,33.1,,True
baseline,35.685,iot28,10.0.0.28,none,srv4,srv4,none,success,30.42,,True
baseline,35.688,iot14,10.0.0.14,none,srv6,srv6,drop,timeout,4010.84,,True
baseline,35.764,iot5,10.0.0.5,none,srv5,srv5,none,success,38.55,,True
baseline,35.91,iot26,10.0.0.26,none,srv2,srv2,none,success,38.31,,True
baseline,36.029,iot2,10.0.0.2,none,srv2,srv2,none,success,42.55,,True
baseline,36.144,iot36,10.0.0.36,none,srv4,srv4,none,success,139.77,,True
baseline,36.147,iot29,10.0.0.29,none,srv5,srv5,none,success,96.08,,True
baseline,36.154,iot16,10.0.0.16,none,srv8,srv8,onoff,success,97.83,,True
baseline,36.154,iot24,10.0.0.24,none,srv8,srv8,onoff,success,99.92,,True
baseline,36.201,iot33,10.0.0.33,none,srv1,srv1,grayhole,success,67.95,,True
baseline,36.204,iot32,10.0.0.32,none,srv8,srv8,onoff,success,81.37,,True
baseline,36.24,iot7,10.0.0.7,none,srv7,srv7,none,success,91.78,,True
baseline,36.243,iot35,10.0.0.35,none,srv3,srv3,sybil,success,100.78,,True
baseline,36.285,iot23,10.0.0.23,none,srv7,srv7,none,success,50.98,,True
baseline,36.359,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,54.72,,True
